CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,127,-4,57,35.68,118.10,0.25,425,116.05,124.40,425,"2,120.00",850,39.15,50.60,425,-4.85,44.85,37.67,106,4,52,
,73,13,191,36.46,107.20,-0.65,425,102.85,112.00,425,"2,140.00",425,45.50,58.00,425,-5.35,51.10,36.98,266,20,86,
,121,3,274,35.58,93.85,0.35,850,87.45,101.00,425,"2,160.00",850,56.10,68.00,425,-4.70,59.70,37.11,309,20,108,
,131,-6,553,35.16,82.20,-2.50,850,76.15,90.10,"1,275","2,180.00","1,700",61.60,74.00,"1,275",-5.75,68.45,36.90,640,69,189,
,719,68,"3,671",35.60,73.20,-0.95,425,73.15,73.50,425,"2,200.00","8,075",73.05,79.90,425,-4.30,79.40,37.36,"1,102",68,379,
,124,58,974,35.57,64.05,-0.75,425,60.00,70.60,425,"2,220.00",425,85.60,94.00,425,-5.10,88.75,36.67,114,2,25,
,232,86,"1,031",35.23,55.10,-1.75,425,53.45,56.70,425,"2,240.00","1,700",93.70,103.70,425,-3.25,99.35,36.18,89,35,46,
,186,65,656,35.40,48.00,-0.85,425,46.00,54.50,425,"2,260.00","2,125",105.80,120.40,"1,275",-30.85,108.40,34.50,5,3,6,
,103,24,247,35.69,41.90,-0.15,425,40.00,41.80,425,"2,280.00",850,120.35,135.15,425,-11.55,121.70,34.52,2,-,16,
,390,46,"1,307",35.51,35.60,-0.95,425,33.65,37.50,425,"2,300.00",850,137.05,148.15,850,-10.95,131.95,32.44,10,4,23,
,157,-2,250,35.52,30.35,-0.90,425,28.15,36.10,"8,500","2,320.00","1,275",148.15,162.90,425,-16.85,144.85,31.21,1,1,30,
,90,21,239,35.32,25.40,-1.55,850,22.15,31.15,425,"2,340.00",850,163.45,178.95,"1,700",-,-,-,-,-,-,
,137,10,202,35.47,21.60,-0.50,425,20.55,26.55,"8,500","2,360.00",850,179.35,194.85,"2,975",-,187.45,-,-,-,1,
,57,56,122,35.65,18.35,7.25,425,15.35,19.50,425,"2,380.00","1,700",195.70,210.40,"4,250",-,-,-,-,-,-,
,364,-,671,35.71,15.40,-0.75,"5,525",15.10,15.40,425,"2,400.00","1,700",212.65,227.35,"2,125",-,222.40,-,-,-,17,
,313,-66,220,35.59,12.65,-0.90,425,10.30,14.50,425,"2,420.00",-,-,-,-,-,-,-,-,-,-,-
,21,4,38,35.84,10.70,-,"12,750",8.30,11.25,425,"2,440.00","1,700",247.70,263.05,"1,700",-,-,-,-,-,-,
,237,70,207,35.73,8.70,-1.00,425,7.20,10.80,"8,500","2,460.00",-,-,-,-,-,-,-,-,-,-,-
,-,-,-,-,6.10,-,850,2.10,12.60,"12,750","2,480.00","1,700",280.80,306.00,"1,275",-,-,-,-,-,-,
,351,32,450,36.10,6.05,-0.65,425,5.85,6.30,850,"2,500.00",-,-,-,-,-,-,-,-,-,-,-
,159,131,203,36.00,4.85,-0.75,425,4.85,5.15,425,"2,520.00","1,700",321.40,338.05,"1,275",-,-,-,-,-,-,
,3,-,-,-,0.75,-,"1,700",0.95,1.80,425,"2,680.00",-,-,-,-,-,-,-,-,-,-,-
