CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,466,-2,85,34.58,210.45,-35.85,150,210.00,220.00,300,"3,650.00","4,500",79.80,95.15,150,3.35,92.00,43.73,"1,142",-5,746,
,"1,769",-12,750,36.57,185.40,-26.30,150,180.30,186.95,150,"3,700.00",150,111.45,112.85,300,5.95,111.45,43.66,"2,910",176,"1,911",
,708,90,825,37.07,158.75,-23.95,300,157.00,158.70,150,"3,750.00",300,133.50,135.00,450,6.40,133.90,43.74,"1,643",67,867,
,"3,888",170,"4,781",37.41,134.60,-22.55,150,132.20,134.95,450,"3,800.00",150,159.05,161.85,150,9.55,160.30,44.21,"4,036",145,"2,644",
,"1,142",97,"3,024",38.01,114.30,-19.80,300,110.90,114.90,150,"3,850.00",150,186.65,190.85,150,13.15,190.15,44.95,674,43,443,
,"2,630",64,"2,895",38.31,95.65,-18.40,150,95.05,96.90,300,"3,900.00",150,217.25,228.05,150,14.25,221.45,45.44,475,-22,837,
,994,-25,"1,022",38.46,79.05,-17.75,150,75.05,82.00,300,"3,950.00",150,247.60,256.95,150,13.10,257.55,46.71,74,-7,464,
,"7,677",78,"4,936",39.76,68.50,-14.00,300,68.30,68.60,"5,400","4,000.00",150,285.75,299.70,150,23.45,300.05,49.34,81,5,"1,347",
,"1,284",38,488,40.30,57.35,-12.20,150,57.30,60.00,150,"4,050.00",150,327.75,349.95,600,18.20,337.00,49.89,10,-3,382,
,"2,781",144,"1,630",41.08,48.60,-9.85,300,46.55,49.00,300,"4,100.00",750,365.25,391.55,450,24.25,374.55,50.12,19,4,483,
,823,83,582,41.70,40.80,-8.15,150,39.70,41.00,450,"4,150.00",150,409.20,435.55,750,14.95,411.90,49.77,7,1,121,
,"4,140",-78,"1,749",42.50,34.70,-6.85,450,33.20,38.00,"1,050","4,200.00","1,200",449.80,465.90,150,29.10,462.70,53.76,16,-1,562,
,753,51,606,42.89,28.70,-6.05,150,27.05,28.75,450,"4,250.00",600,493.00,511.60,300,0.25,500.00,52.56,3,2,85,
,"2,120",74,"1,131",43.31,23.75,-5.25,"6,000",23.55,24.00,150,"4,300.00",150,542.10,554.30,600,29.10,547.90,55.07,8,2,557,
,429,13,328,44.10,20.25,-4.40,150,19.90,25.70,150,"4,350.00",600,578.80,611.40,600,-,583.45,-,-,-,73,
,"2,599",27,"1,180",44.74,17.10,-3.75,300,16.00,17.45,150,"4,400.00","2,700",624.60,649.80,150,-1.30,616.70,-,-,-,386,
,374,-68,265,45.80,15.05,-2.90,150,11.05,18.75,150,"4,450.00","1,500",672.70,706.10,450,-,535.95,-,-,-,76,
,"5,712",19,"1,617",46.37,12.70,-2.80,150,12.75,12.90,150,"4,500.00",150,729.65,738.80,750,-23.95,743.45,65.56,26,-,898,
,195,-37,90,46.34,10.10,-2.95,150,9.50,14.10,"3,000","4,550.00",-,-,-,-,-,-,-,-,-,-,-
,"1,275",-14,353,47.66,9.25,-2.00,150,7.30,13.30,150,"4,600.00","2,250",817.00,842.20,150,-,793.00,-,3,-3,283,
,87,-4,7,46.39,6.35,-4.05,450,6.30,14.95,150,"4,650.00",-,-,-,-,-,-,-,-,-,-,-
,762,-30,214,49.01,6.85,-1.40,150,6.55,7.00,"1,950","4,700.00","1,800",918.75,937.30,300,-,870.00,-,-,-,483,
,746,-8,116,50.12,5.00,-1.25,150,4.70,5.00,"4,500","4,800.00","1,500","1,016.30","1,034.80",600,4.80,993.00,-,-,-,454,
,859,4,45,50.95,3.55,-1.40,150,3.00,3.50,150,"4,900.00","1,500","1,110.55","1,132.05",600,-,"1,077.70",-,-,-,811,
,"2,172",4,215,54.30,3.55,-1.10,300,3.45,3.80,150,"5,000.00",-,-,-,-,-,-,-,-,-,-,-
,471,-25,66,57.85,2.50,-0.45,450,2.50,2.90,300,"5,200.00",-,-,-,-,-,-,-,-,-,-,-
