CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,95,-,1,33.22,97.25,-47.50,"1,125",88.70,104.50,"1,875","1,280.00",375,10.55,16.75,"7,500",0.70,13.30,34.25,60,16,132,
,4,-,-,-,35.00,-,"2,625",76.35,101.00,"1,125","1,290.00","18,750",6.40,22.70,"1,125",-,15.55,34.09,1,-,37,
,172,-,13,33.84,83.00,-5.35,"1,125",74.00,89.30,"1,125","1,300.00",375,14.95,21.55,375,0.80,17.75,33.61,68,5,209,
,12,-,-,-,88.50,-,"1,500",66.65,83.95,"2,625","1,310.00","11,250",17.20,25.50,375,1.75,21.30,34.10,12,-,21,
,89,4,17,29.01,63.90,-14.10,375,60.80,76.95,"3,750","1,320.00",750,23.10,30.15,"7,500",1.50,24.00,33.54,65,-2,75,
,29,-1,2,28.09,56.30,-10.50,375,54.65,71.30,"2,625","1,330.00",375,24.10,-,-,3.65,30.15,35.57,33,4,27,
,38,-,1,39.95,65.00,3.45,"1,125",48.75,63.35,375,"1,340.00",375,27.30,39.35,"7,500",3.25,32.50,34.18,58,13,101,
,114,7,42,32.41,49.95,-7.35,"9,000",43.30,58.65,"6,000","1,350.00",375,32.00,42.00,375,4.45,38.00,35.03,111,2,88,
,61,-2,71,31.68,43.80,-6.20,750,41.00,46.00,375,"1,360.00",375,35.55,42.90,375,5.40,42.95,35.16,81,-1,125,
,2,1,3,30.02,36.80,26.75,"1,125",31.90,48.85,"1,125","1,370.00","9,375",40.25,54.95,"1,875",8.70,48.80,35.72,44,2,20,
,170,74,459,32.06,35.00,-5.65,375,33.00,35.55,375,"1,380.00",375,47.95,57.50,375,4.50,52.00,33.97,35,12,78,
,42,-,56,31.35,30.00,-6.75,375,27.00,37.70,"7,500","1,390.00","1,125",46.85,66.85,"2,625",5.75,62.55,37.66,5,-,3,
,332,1,790,32.00,27.10,-5.25,375,27.00,30.00,375,"1,400.00",375,59.85,69.10,"1,125",6.40,65.50,35.18,45,-15,153,
,39,-3,24,30.66,22.10,-6.85,"11,250",19.65,25.00,375,"1,410.00","1,125",59.60,77.30,"1,500",15.80,71.35,34.70,3,-,9,
,198,15,89,30.61,19.05,-6.00,375,19.10,26.95,"7,500","1,420.00","1,500",70.70,85.00,"2,625",-,71.05,-,-,-,35,
,12,-,-,-,21.45,-,375,13.00,31.30,"1,875","1,430.00",750,76.50,96.35,"2,625",-,87.75,-,-,-,13,
,197,-6,18,32.42,15.90,-3.75,"11,250",13.15,20.80,"7,500","1,440.00","1,125",84.20,99.75,"1,125",-,-,-,-,-,-,
,65,10,87,32.12,13.40,-5.40,375,13.40,18.20,"7,500","1,450.00",375,95.95,107.70,"1,125",-,105.00,-,-,-,7,
,121,-1,55,32.53,11.85,-2.20,375,11.85,15.70,375,"1,460.00","1,125",102.20,116.00,"1,875",-,190.00,-,-,-,1,
,11,7,42,31.79,9.50,-14.00,"11,250",7.95,13.70,"7,500","1,470.00","2,625",109.45,124.35,"2,625",-,-,-,-,-,-,
,83,2,34,32.76,8.80,-1.75,"11,250",6.80,11.85,"7,500","1,480.00","2,625",117.65,131.70,"1,500",-,-,-,-,-,-,
,8,-,-,-,11.20,-,"1,875",2.00,11.20,375,"1,490.00","3,750",122.75,141.15,"1,125",-,-,-,-,-,-,
,345,21,320,33.41,6.75,-0.95,375,6.60,6.75,375,"1,500.00","1,500",138.35,150.45,"1,875",-,129.80,-,-,-,42,
,13,-,-,-,8.05,-,"3,750",1.60,12.25,"1,500","1,510.00","1,500",142.30,162.60,"2,625",-,-,-,-,-,-,
,119,16,84,33.21,4.70,-1.40,375,4.75,8.30,375,"1,520.00","3,750",155.25,167.55,"1,500",-,162.90,-,-,-,3,
,3,-,-,-,8.80,-,750,1.35,12.15,"18,750","1,530.00","1,125",161.95,181.65,"2,625",-,-,-,-,-,-,
,35,-1,1,36.98,5.15,0.70,750,2.15,4.60,375,"1,540.00","2,625",172.70,185.35,"1,125",-,245.00,-,-,-,1,
,64,16,61,34.61,3.30,-0.40,375,3.05,3.45,375,"1,550.00","3,750",183.50,196.50,"2,625",-,-,-,-,-,-,
,36,28,49,34.44,2.70,-1.30,375,2.65,3.00,375,"1,560.00","3,750",193.05,206.10,"2,625",-,-,-,-,-,-,
,-,-,-,-,-,-,375,0.90,7.60,"1,125","1,580.00","2,625",211.30,228.45,"1,125",-,-,-,-,-,-,
,184,21,246,37.93,2.20,-0.25,375,1.80,2.35,"1,125","1,600.00","3,750",230.95,245.10,"2,625",-,362.00,-,-,-,1,
,23,2,265,39.23,1.90,-,375,1.85,2.80,"1,125","1,620.00","1,125",249.50,266.35,"1,125",-,-,-,-,-,-,
,17,-,16,40.69,1.70,0.35,"1,125",0.70,1.30,375,"1,640.00","1,125",270.70,284.70,"1,500",-,-,-,-,-,-,
