CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,27,-,-,-,79.85,-,"4,375",94.90,104.10,"2,500","1,140.00","1,875",3.05,3.15,625,-1.40,3.35,28.01,239,13,295,
,52,-,-,-,79.90,-,"10,000",88.95,94.85,625,"1,150.00","1,250",3.80,4.00,625,-2.15,4.00,27.23,335,-34,323,
,40,-,3,-,79.95,8.15,"2,500",78.50,86.15,"2,500","1,160.00","1,250",4.80,5.00,625,-2.65,5.05,26.89,552,-146,221,
,53,-,3,-,76.45,12.55,"1,875",69.50,77.40,"2,500","1,170.00",625,5.90,6.25,625,-3.45,6.05,26.13,219,20,223,
,141,1,17,-,64.00,7.15,"2,500",60.65,67.65,625,"1,180.00","1,250",6.70,10.95,625,-3.75,7.85,26.16,383,58,299,
,59,-10,30,15.78,59.20,12.50,"3,750",53.65,60.85,"13,750","1,190.00","1,250",5.65,9.85,625,-4.35,9.85,25.98,243,40,234,
,475,-55,807,13.69,49.25,7.95,625,48.15,50.85,625,"1,200.00","1,250",11.50,12.00,625,-5.30,11.80,25.35,866,-128,604,
,212,-42,233,14.69,41.60,6.55,625,37.50,44.70,625,"1,210.00",625,11.30,18.25,625,-6.15,14.45,25.06,417,-13,269,
,401,-139,"1,094",15.82,35.10,6.10,625,32.45,38.70,625,"1,220.00",625,16.50,21.25,625,-7.00,17.80,25.01,633,42,385,
,327,-177,"1,292",16.18,28.80,5.10,625,28.10,29.20,625,"1,230.00",625,20.80,21.75,"1,250",-7.70,21.75,25.04,624,90,188,
,"2,033",17,"4,985",16.51,23.30,4.25,625,23.30,23.50,"1,875","1,240.00",625,25.50,26.60,"1,250",-8.30,26.40,25.21,"1,103",212,342,
,"1,492",73,"5,987",17.03,18.85,3.65,"1,250",18.80,19.00,"1,250","1,250.00","1,250",28.75,32.35,625,-9.45,31.35,25.19,840,6,272,
,703,297,"3,523",17.41,15.00,2.80,625,14.80,15.00,"5,000","1,260.00",625,34.65,41.75,"1,875",-7.60,39.00,27.01,106,28,64,
,"1,182",972,"2,830",17.75,11.80,2.15,625,11.65,12.10,625,"1,270.00","2,500",40.05,46.50,"6,875",-12.45,43.55,25.79,22,10,16,
,619,46,"1,321",18.23,9.35,1.60,"1,250",9.35,9.40,625,"1,280.00","1,250",49.00,53.70,"3,125",-10.60,52.65,28.16,2,2,25,
,220,-76,602,18.89,7.55,1.30,625,7.40,8.25,625,"1,290.00","6,875",55.75,64.45,"9,375",-10.55,62.00,30.54,4,-,5,
,"1,419",-236,"2,690",19.58,6.15,0.95,"3,125",6.00,6.70,625,"1,300.00","4,375",63.60,71.00,"1,875",-13.95,67.95,29.47,48,-4,165,
,219,-4,410,19.80,4.70,0.60,625,4.75,4.95,"1,250","1,310.00","2,500",73.35,81.05,"1,875",-11.05,78.05,32.18,5,-1,5,
,299,7,649,20.40,3.80,0.50,625,3.80,3.85,"1,250","1,320.00","2,500",81.95,91.35,"1,875",-,-,-,-,-,-,
,80,43,293,20.94,3.05,0.45,625,3.05,3.20,"1,250","1,330.00","2,500",90.25,99.85,"1,875",-40.25,95.75,34.64,3,-3,1,
,104,-2,180,21.56,2.50,0.30,625,2.35,2.60,625,"1,340.00","2,500",99.65,109.35,"1,875",-,139.95,-,-,-,7,
,420,-35,657,22.16,2.05,0.25,"1,250",1.95,2.10,"1,250","1,350.00","2,500",109.70,117.35,"3,125",-,126.00,-,-,-,15,
,442,-43,415,22.49,1.60,0.20,"4,375",1.45,1.70,"1,875","1,360.00","2,500",119.75,128.55,"4,375",-,-,-,-,-,-,
,2,-,-,-,7.85,-,"5,000",1.05,6.00,"6,250","1,370.00",-,-,-,-,-,-,-,-,-,-,-
,98,-2,93,24.22,1.25,0.20,625,1.20,1.40,625,"1,380.00","2,500",139.35,150.35,"1,875",-,175.00,-,-,-,3,
,5,-,-,-,2.30,-,"2,500",0.70,2.00,"1,250","1,390.00",-,-,-,-,-,-,-,-,-,-,-
,"1,176",20,381,26.35,1.10,0.10,625,1.10,1.20,"2,500","1,400.00","2,500",157.85,165.90,"1,875",-,177.10,-,-,-,14,
,24,-,-,-,1.10,-,"1,875",0.50,1.40,"1,250","1,440.00",-,-,-,-,-,-,-,-,-,-,-
,70,-10,30,29.77,0.60,-0.25,625,0.65,0.95,625,"1,450.00",-,-,-,-,-,-,-,-,-,-,-
