CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,4,-,-,-,23.25,-,"8,750",21.15,25.00,"3,750",455.00,"37,500",5.90,8.30,"25,000",-1.55,6.70,31.35,197,22,55,
,121,11,286,27.22,19.60,-9.80,"7,500",18.20,20.15,"1,250",460.00,"2,500",8.10,9.40,"1,250",-1.30,8.30,31.10,"1,203",-42,251,
,53,15,301,27.08,16.45,-9.15,"1,250",15.80,17.95,"8,750",465.00,"1,250",9.75,10.95,"2,500",-1.15,10.00,30.47,444,20,78,
,177,46,876,27.14,13.70,-9.15,"1,250",13.05,13.90,"2,500",470.00,"2,500",11.50,12.55,"1,250",-0.80,12.25,30.49,"1,037",-58,216,
,69,13,372,26.69,11.05,-8.75,"37,500",10.20,11.70,"1,250",475.00,"1,250",14.20,16.70,"1,250",-0.50,14.65,30.19,298,-22,52,
,644,27,"1,429",27.21,9.15,-8.05,"1,250",8.10,9.30,"1,250",480.00,"2,500",16.90,18.65,"1,250",0.30,17.75,30.83,771,-85,194,
,423,20,285,27.04,7.25,-7.80,"1,250",6.75,7.70,"1,250",485.00,"1,250",20.15,21.45,"1,250",0.70,20.55,30.17,27,3,59,
,330,17,629,28.14,6.15,-6.40,"1,250",5.30,6.90,"10,000",490.00,"2,500",23.60,26.60,"3,750",5.60,29.00,42.29,9,-,21,
,111,6,161,28.44,4.95,-5.90,"1,250",4.85,5.00,"1,250",495.00,"1,250",27.50,29.75,"5,000",-9.70,29.90,36.31,2,-,9,
,680,154,"1,182",29.01,4.05,-5.20,"1,250",4.05,4.15,"2,500",500.00,"2,500",31.55,34.00,"1,250",7.15,36.45,43.74,30,-,42,
,150,90,740,29.70,3.35,-4.65,"2,500",3.15,3.35,"3,750",505.00,"2,500",35.65,38.10,"8,750",-,-,-,-,-,-,
,184,-26,488,30.11,2.70,-3.90,"1,250",2.55,2.75,"3,750",510.00,"2,500",39.85,43.05,"3,750",-,45.00,-,-,-,2,
,31,9,55,29.79,2.00,-3.65,"1,250",2.05,2.20,"1,250",515.00,"2,500",44.45,46.90,"5,000",-,-,-,-,-,-,
,263,48,562,31.20,1.80,-2.85,"1,250",1.70,1.85,"2,500",520.00,"5,000",48.85,51.80,"5,000",-,60.00,-,-,-,23,
,32,2,68,31.62,1.45,-2.20,"2,500",1.35,1.50,"1,250",525.00,"2,500",53.70,56.65,"3,750",-,-,-,-,-,-,
,70,-86,342,32.24,1.20,-2.00,"3,750",1.20,1.25,"3,750",530.00,"2,500",58.55,61.00,"3,750",-,-,-,-,-,-,
,10,-,-,-,4.60,-,"5,000",0.20,2.45,"50,000",535.00,"2,500",62.85,67.15,"8,750",-,-,-,-,-,-,
,144,-19,173,33.22,0.80,-1.45,"1,250",0.70,0.85,"1,250",540.00,"2,500",68.10,71.00,"3,750",-,57.00,-,-,-,2,
,192,-37,234,35.39,0.65,-0.85,"10,000",0.65,0.70,"2,500",550.00,"2,500",77.80,80.65,"5,000",9.00,83.00,63.05,1,1,83,
,57,-25,38,34.96,0.35,-0.60,"18,750",0.35,0.65,"1,250",560.00,"2,500",86.95,90.45,"5,000",-,83.20,-,-,-,7,
,3,-,-,-,3.30,-,"2,500",0.15,2.35,"5,000",565.00,-,-,-,-,-,-,-,-,-,-,-
,131,-1,4,37.11,0.30,-0.40,"90,000",0.25,0.50,"3,750",570.00,"2,500",97.60,100.15,"8,750",-,-,-,-,-,-,
,200,10,38,38.98,0.25,-0.20,"48,750",0.20,0.25,"12,500",580.00,-,-,-,-,-,-,-,-,-,-,-
,40,-,1,39.03,0.15,-0.10,"2,500",0.15,0.30,"1,250",590.00,"2,500",116.45,120.15,"5,000",-,127.75,-,-,-,28,
