CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,2,-,-,-,219.70,-,"2,450",319.75,344.00,"1,050","2,280.00","7,000",1.85,8.75,"10,500",-0.40,5.60,36.47,34,-1,94,
,153,-11,22,-,308.00,-20.40,"2,450",299.90,317.45,350,"2,300.00",350,6.00,7.00,700,-1.05,6.45,35.71,72,-28,332,
,12,-,-,-,180.00,1.10,"1,400",280.55,311.10,"1,050","2,320.00","7,000",3.05,17.60,"10,500",0.25,7.50,35.02,9,1,25,
,24,-,-,-,232.25,-,"1,050",262.35,282.95,350,"2,340.00","10,500",1.85,18.60,"10,500",-0.65,8.85,34.47,16,-3,76,
,20,-,-,-,300.00,-,"1,400",245.15,270.15,"1,050","2,360.00","10,500",8.00,12.60,"7,000",-1.30,10.20,33.72,63,19,96,
,17,-,-,-,200.50,-,"1,400",227.60,252.85,"1,400","2,380.00",350,5.55,18.05,"10,500",-1.55,12.25,33.37,4,-2,47,
,194,-,-,-,234.00,-,"1,400",210.70,228.50,350,"2,400.00",350,12.15,15.00,350,-1.00,14.10,32.61,185,-12,510,
,14,-,-,-,238.90,-,"1,400",191.60,215.65,"1,400","2,420.00","10,500",13.70,19.80,"7,000",-0.50,16.75,32.21,30,13,22,
,26,-,-,-,250.00,-,"1,400",173.60,198.65,"1,400","2,440.00",350,16.25,23.45,350,-0.55,19.95,31.88,46,-6,120,
,66,-,-,-,214.00,-,"1,400",156.25,186.40,"1,050","2,460.00","10,500",18.50,23.20,350,-1.85,23.20,31.30,56,-1,153,
,74,-1,2,29.84,154.50,-10.80,350,145.55,166.00,"1,750","2,480.00",350,23.50,29.90,350,0.20,27.85,31.20,69,4,81,
,265,-,16,28.39,137.00,-19.00,350,137.00,143.10,350,"2,500.00",350,30.00,31.80,350,-0.95,31.60,30.34,528,1,466,
,31,-,-,-,179.45,-,"1,050",112.55,139.65,"1,400","2,520.00","10,500",31.85,44.75,"7,000",1.55,37.65,30.30,97,19,120,
,131,-,7,27.84,108.55,-17.95,350,106.25,115.90,350,"2,540.00","9,800",37.25,49.35,350,1.40,44.15,30.12,114,12,122,
,75,1,18,27.48,95.30,-6.65,350,87.65,107.50,"3,500","2,560.00",350,46.85,58.30,"1,050",-0.45,50.00,29.34,400,3,113,
,91,-1,12,29.28,88.15,-11.25,"1,050",74.05,93.65,"1,400","2,580.00",350,50.00,58.50,350,2.00,58.30,29.26,196,22,142,
,336,58,781,28.22,75.00,-11.00,350,74.00,78.00,700,"2,600.00",350,66.50,67.00,350,1.45,66.75,28.89,"1,409",-54,418,
,86,4,215,27.73,64.10,-11.10,350,56.70,72.45,350,"2,620.00","5,600",67.65,78.20,350,5.25,79.20,29.79,213,-1,107,
,123,3,408,27.82,55.55,-10.60,350,50.00,64.00,350,"2,640.00",350,77.35,90.95,350,3.55,87.30,28.59,179,-33,130,
,134,-7,413,28.00,48.10,-9.15,350,47.05,48.50,"4,200","2,660.00",350,98.95,109.05,"1,750",5.20,99.00,28.48,44,-10,80,
,92,-8,158,27.98,41.00,-8.80,350,35.35,41.90,700,"2,680.00","1,050",102.30,121.70,700,3.65,111.05,28.17,11,-5,31,
,850,-36,784,28.23,35.30,-6.90,"3,500",33.00,35.40,350,"2,700.00","1,400",117.90,135.10,350,11.95,130.00,30.54,31,-5,296,
,125,-3,152,27.98,29.25,-8.15,"10,500",25.15,30.00,350,"2,720.00","1,400",130.70,154.25,"2,450",-1.25,136.75,27.07,6,2,29,
,108,1,107,28.29,25.05,-5.60,350,21.60,28.30,350,"2,740.00","1,050",139.90,168.10,"1,400",-,139.05,-,-,-,3,
,88,-8,126,28.14,20.60,-5.10,"10,500",17.70,25.00,350,"2,760.00","1,400",160.35,184.40,350,-,163.60,-,-,-,5,
,60,19,86,28.49,17.60,-4.10,350,17.60,22.65,"7,000","2,780.00","2,450",172.25,200.45,"2,450",-,-,-,-,-,-,
,550,-17,406,28.76,14.90,-3.50,700,13.85,15.30,350,"2,800.00",700,198.65,212.25,350,10.00,203.00,28.21,6,1,204,
,36,-6,58,29.21,12.85,-3.45,"10,500",10.45,16.10,"7,000","2,820.00","2,450",206.75,236.65,"1,750",-,203.80,-,-,-,1,
,103,20,65,28.71,9.90,-3.45,350,9.90,13.55,"7,000","2,840.00","2,450",224.80,255.10,"1,050",-,-,-,-,-,-,
,57,-9,63,29.61,9.00,-2.10,"10,500",7.15,11.65,"7,000","2,860.00","2,450",243.10,273.60,"1,050",-,239.90,-,-,-,3,
,200,-52,89,29.65,7.35,-2.15,"10,500",6.10,10.00,"7,000","2,880.00","1,400",261.25,291.00,"1,400",-,264.25,-,-,-,11,
,235,-13,140,30.11,6.35,-1.85,350,5.60,7.20,350,"2,900.00","5,250",288.70,309.00,"6,300",-,288.00,-,-,-,2,
,132,-6,29,30.14,5.15,-1.45,"10,500",1.85,9.55,"10,500","2,920.00","1,400",303.75,325.90,"1,050",-,-,-,-,-,-,
,251,6,100,30.23,4.20,-1.50,350,4.20,4.60,350,"2,940.00","1,050",317.85,348.15,"1,050",-,-,-,-,-,-,
,43,-1,1,31.27,4.00,-1.15,350,3.00,8.50,"10,500","2,960.00","1,400",344.80,371.10,"1,050",-,-,-,-,-,-,
,153,46,103,31.42,2.65,-1.05,"1,050",2.45,2.70,"9,800","3,000.00","4,550",375.90,404.40,"1,050",-,-,-,-,-,-,
