CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"4,266",254,"3,562",20.16,35.95,5.05,"3,125",35.40,36.00,"5,000","1,000.00","17,500",11.50,11.60,625,-2.50,11.55,23.41,"5,453","2,150","5,064",
,"2,066",744,"3,877",19.47,28.70,3.80,625,28.70,29.00,"2,500","1,010.00",625,14.20,14.50,"1,875",-3.40,14.30,22.53,"2,894",127,"1,374",
,"2,653",278,"7,788",19.36,22.70,3.15,625,22.45,22.70,"1,250","1,020.00","3,125",17.50,18.35,"1,250",-4.05,18.20,22.21,"2,587",182,"1,016",
,"1,237",-,"3,002",19.18,17.45,2.55,625,17.25,17.45,"1,875","1,030.00","1,250",21.00,22.80,"2,500",-4.75,22.75,21.85,719,86,420,
,"2,161",323,"2,961",18.90,12.95,1.80,"2,500",12.80,13.00,625,"1,040.00","1,250",26.85,28.70,625,-5.45,28.25,21.70,388,-11,322,
,"12,600",320,"4,642",18.82,9.45,1.35,625,9.35,9.50,"1,250","1,050.00","1,250",33.20,35.35,625,-6.10,34.60,21.71,362,-40,"1,018",
,"2,226",84,"1,519",19.39,7.20,0.95,625,7.05,7.25,"1,250","1,060.00",625,41.50,43.10,625,-6.95,42.10,22.31,37,8,98,
,648,95,"1,293",19.92,5.45,0.65,"1,875",5.30,5.45,"1,875","1,070.00","1,250",48.85,51.45,625,-7.55,50.20,23.06,90,58,129,
,998,-35,947,20.59,4.20,0.50,"1,875",4.05,4.20,"1,250","1,080.00","18,125",55.55,60.90,"1,250",-7.30,58.55,23.62,25,13,239,
,954,58,655,21.16,3.20,0.30,"2,500",3.10,3.30,"1,875","1,090.00","3,750",65.65,69.45,625,-5.45,68.30,25.92,40,29,95,
,"6,699",145,"1,777",22.09,2.60,0.25,"9,375",2.50,2.60,"15,625","1,100.00","18,750",76.80,78.00,625,-7.30,77.50,27.16,275,-88,"1,851",
,682,8,497,22.24,1.85,0.10,"1,875",1.80,1.90,"3,750","1,110.00",625,84.90,88.90,625,-0.45,90.50,34.52,1,-,4,
,684,44,436,22.73,1.40,0.05,"1,875",1.30,1.45,"3,125","1,120.00","1,875",91.75,99.90,"1,875",-,-,-,-,-,-,
,694,244,525,22.73,0.95,-0.10,"2,500",0.90,1.10,"1,250","1,130.00","1,875",101.30,108.90,"4,375",-,139.20,-,-,-,2,
,963,34,148,23.12,0.70,-0.05,"1,875",0.55,0.75,625,"1,140.00","1,875",111.50,119.20,"1,875",-,-,-,-,-,-,
,"1,122",18,87,24.40,0.65,-0.05,"3,125",0.55,0.65,625,"1,150.00","23,750",120.75,127.65,"17,500",-,133.25,-,-,-,129,
,277,-5,27,25.61,0.60,-,"13,125",0.40,0.60,"4,375","1,160.00","2,500",130.55,138.30,"4,375",-,165.00,-,-,-,1,
,117,-1,2,25.94,0.45,-0.10,625,0.45,0.60,625,"1,170.00",-,-,-,-,-,-,-,-,-,-,-
,1,-,-,-,54.55,-,"5,000",0.20,0.85,"5,000","1,180.00","4,375",150.15,159.10,"3,125",-,-,-,-,-,-,
,"1,823",4,167,30.60,0.50,-,"13,750",0.45,0.50,"9,375","1,200.00","20,625",171.10,176.25,625,-6.00,174.00,39.77,4,-2,573,
,1,-,-,-,1.00,-,"18,750",0.20,0.65,"5,000","1,220.00",-,-,-,-,-,-,-,-,-,-,-
,4,-,-,-,0.35,-,"5,000",0.15,0.55,"5,625","1,240.00","2,500",210.20,218.20,"4,375",-,244.50,-,-,-,4,
,7,1,2,38.56,0.50,0.25,"2,500",0.25,0.50,"24,375","1,260.00","1,875",230.75,238.05,"4,375",-,265.00,-,-,-,5,
-,-,-,-,-,-,-,-,-,-,-,"1,280.00","2,500",249.75,258.50,"3,125",-,172.00,-,-,-,1,
,121,-,-,-,0.40,-,"3,125",0.30,0.40,"6,250","1,300.00","1,875",270.60,277.90,"4,375",-,299.00,-,-,-,7,
