CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,616,21,908,34.31,67.60,-12.45,"4,200",67.55,71.95,600,"2,340.00",300,53.90,88.45,300,1.35,84.05,33.80,461,9,279,
,368,-19,369,34.05,58.55,-11.95,300,58.55,59.95,300,"2,360.00","3,000",82.05,100.55,300,4.75,97.95,34.93,101,7,389,
,207,6,492,33.97,50.70,-11.45,300,49.30,51.35,300,"2,380.00","1,500",102.05,113.00,600,7.30,111.00,35.35,48,3,88,
,"3,753",167,"2,325",34.40,44.70,-10.05,300,44.30,44.85,900,"2,400.00","2,100",115.65,125.80,300,7.10,123.15,34.99,193,-32,884,
,188,22,245,33.62,36.95,-10.00,300,35.00,40.95,300,"2,420.00",300,128.45,152.45,900,-,124.50,-,-,-,13,
,244,13,208,34.20,32.60,-8.20,300,25.00,34.50,300,"2,440.00",900,103.95,163.50,"2,400",12.10,159.70,39.43,38,32,83,
,183,-7,251,34.37,28.05,-7.35,300,26.50,29.00,300,"2,460.00",900,122.00,182.85,900,-,166.75,-,-,-,43,
,178,7,90,34.45,23.90,-6.85,600,22.00,29.95,300,"2,480.00","1,500",156.55,195.20,900,-0.25,174.10,-,-,-,16,
,"3,231",254,"2,125",35.31,21.50,-5.20,300,21.00,21.50,600,"2,500.00","2,100",182.70,200.40,300,9.00,198.15,35.31,35,-3,"1,305",
,208,-25,522,35.45,18.35,-4.40,300,10.60,18.50,900,"2,520.00",900,166.00,251.05,900,-,212.25,-,-,-,1,
,109,1,53,35.51,15.50,-4.20,300,14.90,22.35,300,"2,540.00",900,186.55,-,-,-,-,-,-,-,-,
,139,11,128,35.90,13.45,-4.05,"9,000",5.50,13.80,300,"2,560.00","9,000",208.55,283.05,900,-,304.40,-,-,-,33,
,115,4,24,36.14,11.50,-3.60,300,5.05,16.00,300,"2,580.00",-,-,-,-,-,-,-,-,-,-,-
,"2,306",44,639,37.14,10.60,-2.55,"2,400",10.30,10.50,300,"2,600.00","1,800",249.20,312.85,"1,800",-,277.80,-,-,-,429,
,203,5,130,37.77,7.90,-1.60,300,4.05,7.90,300,"2,640.00",900,287.15,356.60,900,-,-,-,-,-,-,
,164,16,63,37.80,6.60,-1.70,300,4.65,12.00,300,"2,660.00",-,-,-,-,-,-,-,-,-,-,-
,194,4,49,39.03,6.35,-0.75,900,3.80,6.35,300,"2,680.00",900,327.45,393.95,900,-,-,-,-,-,-,
,"1,119",-18,359,39.27,5.45,-0.95,300,5.20,5.60,300,"2,700.00",300,376.25,389.45,300,22.25,390.10,49.73,11,1,362,
,213,-2,15,38.95,4.35,-1.05,"2,100",2.50,7.20,300,"2,720.00",-,-,-,-,-,-,-,-,-,-,-
,159,-15,36,39.72,4.00,-0.65,"2,100",2.50,-,-,"2,740.00",-,-,-,-,-,-,-,-,-,-,-
,"4,221",-62,445,41.15,2.80,-0.20,600,2.50,2.80,600,"2,800.00",300,468.65,480.00,300,22.85,480.85,47.24,9,-,"8,719",
,28,-2,8,43.22,2.20,-3.40,300,0.55,2.60,300,"2,860.00",900,476.70,573.40,900,-,610.00,-,-,-,13,
,2,-,-,-,3.50,-,"1,200",0.55,6.35,"9,000","2,880.00",900,472.05,598.65,900,-,600.00,-,-,-,1,
,134,-2,24,50.39,3.50,1.70,600,1.30,3.40,600,"2,920.00",900,571.20,634.15,900,-,580.00,-,-,-,31,
,"1,352",-6,31,44.50,1.10,-0.15,600,0.90,1.10,"2,700","2,960.00","1,800",605.65,678.75,"1,200",-,620.00,-,-,-,"1,403",
