CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"1,888",53,"3,593",16.71,6.80,-0.15,"2,500",6.70,6.85,"1,500","1,330.00",500,47.40,49.90,500,-3.10,48.65,19.26,161,24,279,
,"2,580",89,"2,560",17.17,5.25,-0.15,"3,500",5.15,5.30,"1,500","1,340.00",500,56.05,58.35,500,-2.50,57.55,20.56,51,10,522,
,"6,524",40,"4,237",17.62,4.05,-0.15,"1,500",4.00,4.10,"7,500","1,350.00",500,64.55,65.95,"1,000",-3.55,65.30,20.23,150,33,"2,406",
,"1,954",-40,"2,223",18.11,3.15,-0.10,"2,500",3.05,3.15,"2,000","1,360.00","1,000",73.00,76.35,500,-3.20,74.90,21.82,53,-20,312,
,"1,302",51,870,18.59,2.45,-0.10,"1,000",2.35,2.50,"3,000","1,370.00",500,81.45,85.70,500,-4.85,83.15,21.29,4,3,232,
,"1,341",71,710,19.27,2.00,-0.10,"1,500",2.00,2.05,"4,500","1,380.00",500,91.30,95.30,500,1.50,94.50,25.24,5,2,71,
,968,39,470,20.08,1.70,-0.10,"1,500",1.70,1.75,"5,000","1,390.00","1,500",99.15,108.45,"1,500",-,103.35,-,-,-,10,
,"17,056",267,"4,233",21.43,1.65,-,"12,000",1.60,1.65,500,"1,400.00","7,500",112.30,112.80,"1,000",-2.95,112.65,25.90,411,76,"6,194",
,627,15,160,21.47,1.20,-0.05,"1,500",1.15,1.25,"1,500","1,410.00","1,500",118.40,127.90,"1,500",-,-,-,-,-,-,
,"1,560",-34,297,22.08,1.00,-0.10,"1,500",0.95,1.05,"3,000","1,420.00","2,000",128.40,134.95,"4,000",5.00,135.00,33.45,3,3,77,
,401,-5,163,22.27,0.75,-0.15,500,0.75,0.85,"2,500","1,430.00","2,000",138.95,148.10,"1,500",-,142.50,-,-,-,18,
,"1,029",-25,322,23.25,0.70,-0.05,"1,500",0.70,0.75,"2,500","1,440.00","1,500",150.25,154.00,"1,500",0.25,150.25,26.61,3,-,357,
,514,13,152,25.05,0.60,-,"3,000",0.50,0.60,"14,000","1,460.00","2,000",167.65,176.80,"1,500",-,172.00,-,-,-,390,
,552,-5,35,26.64,0.50,-,"6,000",0.45,0.55,500,"1,480.00",500,189.40,193.75,500,1.15,191.15,35.46,3,-1,296,
,"5,571",-139,370,26.94,0.30,-,"5,48,000",0.25,0.30,"1,33,500","1,500.00",500,209.45,211.10,500,-1.65,211.00,38.04,184,5,"6,101",
,"1,353",-14,104,28.97,0.30,-,"14,500",0.25,0.30,"18,500","1,520.00",500,227.40,232.60,"2,000",0.50,230.00,37.59,28,2,"1,498",
