CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,303,-5,387,26.38,13.25,0.20,"6,000",13.10,13.70,"3,000",310.00,"3,000",4.60,4.70,"6,000",-0.50,4.70,28.33,"1,005",-25,460,
,75,4,63,25.92,12.15,0.05,"6,000",12.20,13.00,"6,000",311.50,"3,000",5.10,5.25,"3,000",-0.60,5.15,28.02,140,2,78,
,231,5,112,26.54,11.70,0.25,"3,000",10.90,11.70,"3,000",312.50,"6,000",4.70,6.50,"3,000",-0.45,5.60,28.27,196,9,150,
,358,-12,317,26.37,10.75,0.25,"9,000",10.00,11.30,"3,000",314.00,"3,000",5.85,6.05,"6,000",-0.60,6.05,27.74,436,-9,252,
,306,-26,940,26.12,10.10,0.15,"3,000",10.15,10.60,"3,000",315.00,"6,000",6.30,6.45,"3,000",-0.70,6.40,27.49,962,21,267,
,84,-27,395,26.21,9.30,0.25,"6,000",9.00,9.85,"3,000",316.50,"6,000",6.15,7.20,"3,000",-0.65,7.05,27.43,250,8,93,
,158,-4,798,26.13,8.75,0.20,"3,000",8.70,9.05,"3,000",317.50,"6,000",6.55,7.90,"3,000",-0.85,7.35,26.87,439,25,109,
,785,2,855,26.31,8.05,0.30,"3,000",7.75,8.20,"6,000",319.00,"6,000",7.40,8.35,"3,000",-0.65,8.35,27.73,336,16,106,
,998,104,"3,040",26.07,7.50,0.20,"3,000",7.45,7.50,"9,000",320.00,"3,000",8.55,8.85,"6,000",-0.80,8.70,27.17,"1,733",63,355,
,86,-6,391,25.83,6.75,0.10,"3,000",5.70,7.75,"3,000",321.50,"3,000",8.55,10.70,"15,000",-0.55,9.75,27.96,62,12,38,
,108,31,332,26.09,6.40,0.20,"3,000",6.25,6.95,"6,000",322.50,"6,000",9.30,10.75,"3,000",-0.90,10.15,27.42,87,14,50,
,504,7,642,25.78,5.70,0.10,"3,000",5.70,5.80,"12,000",324.00,"6,000",10.25,12.30,"9,000",-0.55,11.10,27.66,76,18,136,
,347,21,940,26.05,5.40,0.20,"3,000",5.35,5.45,"9,000",325.00,"6,000",11.00,12.40,"18,000",-0.55,11.80,27.97,92,19,37,
,82,-,77,25.83,4.80,0.15,"6,000",4.75,4.90,"3,000",326.50,"12,000",11.55,13.75,"15,000",-,13.05,29.02,1,1,14,
,47,3,75,25.95,4.50,0.20,"3,000",4.50,4.60,"3,000",327.50,"18,000",12.25,14.20,"12,000",-0.05,13.15,27.11,9,3,18,
,188,9,102,25.65,3.95,0.15,"3,000",4.05,4.15,"3,000",329.00,"6,000",13.85,15.00,"6,000",-0.80,14.35,27.78,29,2,17,
,459,26,"1,186",26.17,3.80,0.15,"3,000",3.75,3.85,"9,000",330.00,"3,000",14.60,15.70,"6,000",-0.70,15.15,28.18,57,7,53,
,75,-8,45,26.20,3.40,0.10,"3,000",3.30,3.45,"3,000",331.50,"9,000",15.05,17.45,"9,000",-,16.90,-,-,-,4,
,51,-,63,26.02,3.10,0.10,"3,000",3.05,3.20,"3,000",332.50,"21,000",15.80,18.15,"9,000",-,-,-,-,-,-,
,363,-10,198,26.01,2.75,0.10,"9,000",2.75,2.85,"6,000",334.00,"3,000",17.40,18.40,"3,000",-,17.85,27.33,1,1,40,
,351,21,256,26.30,2.60,0.15,"9,000",2.55,2.65,"15,000",335.00,"12,000",17.80,19.25,"3,000",-7.35,18.50,26.82,7,6,7,
,117,10,35,26.07,2.25,0.05,"3,000",2.25,2.40,"3,000",336.50,-,-,-,-,-,-,-,-,-,-,-
,63,16,36,26.22,2.10,0.20,"3,000",2.05,2.20,"3,000",337.50,"12,000",19.80,22.00,"9,000",-,-,-,-,-,-,
,157,6,31,26.74,1.95,0.10,"3,000",1.80,1.95,"3,000",339.00,-,-,-,-,-,-,-,-,-,-,-
,481,67,538,26.79,1.80,0.10,"15,000",1.75,1.80,"9,000",340.00,"27,000",22.00,24.15,"21,000",-,24.00,-,-,-,91,
,47,-,6,26.61,1.55,-0.05,"3,000",1.50,1.60,"3,000",341.50,-,-,-,-,-,-,-,-,-,-,-
,55,-1,9,27.08,1.50,0.20,"3,000",1.40,1.50,"3,000",342.50,"9,000",24.15,26.30,"9,000",-,-,-,-,-,-,
,664,-8,227,27.30,1.35,0.15,"21,000",1.25,1.35,"18,000",344.00,"9,000",25.60,26.90,"3,000",-2.10,26.70,30.84,7,-,21,
,230,48,231,27.07,1.20,0.05,"9,000",1.15,1.20,"3,000",345.00,"12,000",26.25,28.80,"9,000",-,-,-,-,-,-,
,-,-,-,-,-,-,"15,000",0.15,2.20,"90,000",347.50,"12,000",28.20,32.10,"21,000",-,-,-,-,-,-,
,177,7,65,27.24,0.85,0.05,"6,000",0.80,0.85,"63,000",349.00,-,-,-,-,-,-,-,-,-,-,-
,430,-7,753,27.47,0.80,0.05,"18,000",0.75,0.80,"9,000",350.00,"12,000",31.10,32.95,"12,000",0.30,33.80,-,-,-,19,
,249,14,118,27.53,0.55,0.05,"12,000",0.50,0.55,"3,000",354.00,-,-,-,-,-,-,-,-,-,-,-
,196,7,124,27.55,0.50,0.05,"21,000",0.45,0.50,"3,000",355.00,"12,000",35.55,37.80,"9,000",-,-,-,-,-,-,
,"1,061",3,395,27.04,0.30,-,"69,000",0.30,0.35,"45,000",359.00,"12,000",39.35,41.80,"21,000",-,47.50,-,-,-,3,
,386,171,418,28.34,0.35,-,"24,000",0.30,0.35,"9,000",360.00,"9,000",39.60,42.70,"9,000",-13.50,41.35,32.73,2,-,-,
