Call_Unnamed: 0,Call_OI,Call_CHNG IN OI,Call_VOLUME,Call_IV,Call_LTP,Call_CHNG,Call_BID QTY,Call_BID,Call_ASK,Call_ASK QTY,STRIKE,Put_BID QTY.1,Put_BID.1,Put_ASK.1,Put_ASK QTY.1,Put_CHNG.1,Put_LTP.1,Put_IV.1,Put_VOLUME.1,Put_CHNG IN OI.1,Put_OI.1,Put_Unnamed: 22
,140,41,118,27.30,12.90,-6.50,350,10.80,13.50,175,"2,880.00",175,205.95,226.1,700,8.25,183.25,-,1,-1,56,
,"1,109",193,685,27.62,10.90,-5.35,175,10.75,13.00,175,"2,900.00",525,222.55,240.9,700,-,168.80,-,-,-,153,
,106,22,52,28.02,9.30,-4.70,175,8.25,11.80,"3,500","2,920.00",525,240.25,259.45,"1,225",-,188.30,-,-,-,3,
,138,29,98,28.47,8.00,-3.45,700,7.00,8.50,175,"2,940.00",175,261.4,278.0,"1,225",-,225.00,-,-,-,45,
,110,11,59,28.93,6.90,-3.30,"5,250",5.45,8.00,"1,225","2,960.00",525,277.75,296.85,"1,225",-,197.45,-,-,-,32,
,94,18,86,29.59,6.15,-2.35,"5,250",4.70,6.20,175,"2,980.00",525,296.95,315.85,"1,225",-1.45,135.30,-,-,-,66,
,"1,160",195,949,30.19,5.45,-2.10,525,5.45,5.80,525,"3,000.00",525,315.35,334.65,175,62.00,322.00,32.02,5,1,133,
,52,-,-,-,8.05,-,175,4.00,8.05,700,"3,020.00",525,335.2,354.65,525,-,169.25,-,-,-,3,
,103,-2,2,34.95,7.15,-,175,3.00,6.00,175,"3,040.00",525,353.75,374.25,"1,225",-,-,-,-,-,-,
,100,-1,1,32.10,3.95,-1.75,"1,225",2.15,12.85,"8,750","3,060.00",525,371.8,403.2,"1,225",-,152.80,-,-,-,3,
,30,-,-,-,4.80,-,"1,925",2.15,14.10,"8,750","3,080.00","1,225",392.85,467.0,525,-,-,-,-,-,-,
,328,-1,136,32.51,2.80,-1.10,350,2.80,3.85,875,"3,100.00",700,413.2,433.2,175,-5.20,225.55,-,-,-,10,
,-,-,-,-,-,-,175,2.10,12.85,525,"3,120.00",525,432.15,461.95,"1,225",-,-,-,-,-,-,
,39,-4,10,34.52,2.65,-0.60,"7,000",0.90,3.00,175,"3,140.00","1,225",452.4,473.3,700,-,-,-,-,-,-,
,29,-,-,-,3.60,-,"7,000",0.70,11.90,"8,750","3,160.00",525,472.7,500.8,700,-,363.85,-,-,-,13,
,-,-,-,-,-,-,175,1.05,11.95,"3,500","3,180.00","1,225",490.15,521.4,"1,225",-,-,-,-,-,-,
,701,110,284,36.23,2.00,-0.45,175,1.95,2.00,700,"3,200.00",700,511.0,531.75,875,0.05,317.25,-,-,-,3,
,1,-,-,-,3.15,-,175,0.40,12.55,525,"3,220.00",525,530.5,562.15,525,-,-,-,-,-,-,
,-,-,-,-,-,-,175,0.50,11.45,525,"3,240.00",525,549.7,580.4,"1,225",-,-,-,-,-,-,
,-,-,-,-,-,-,175,0.40,11.45,"9,275","3,260.00",525,569.25,600.25,"1,225",-,-,-,-,-,-,
,-,-,-,-,-,-,175,0.50,11.45,525,"3,280.00",700,590.35,620.2,"1,225",-,352.05,-,-,-,1,
,110,-,-,-,1.65,-,875,1.15,5.00,175,"3,300.00",700,609.65,631.4,875,37.00,592.00,-,1,1,19,
,16,-,-,-,2.00,-,175,1.60,2.00,350,"3,320.00",525,603.0,674.7,525,-,-,-,-,-,-,
,-,-,-,-,-,-,175,0.40,9.65,"8,750","3,340.00",525,621.85,703.6,525,-,-,-,-,-,-,
,-,-,-,-,-,-,875,0.10,9.45,"8,750","3,360.00",525,640.55,724.75,525,-,-,-,-,-,-,
,-,-,-,-,-,-,700,0.10,8.20,"8,750","3,380.00",525,659.25,743.1,525,-,-,-,-,-,-,
